CHAIN,ITER,p[1],p[2],p[3],p[4],p[5],p[6],phi[1],phi[2],phi[3],phi[4],phi[5],phi[6],survship[1],survship[2],survship[3],survship[4],survship[5],survship[6]
1,5350,1,0.5834549363301647,0.4237846081188948,0.776411795614686,0.8191106816972606,0.9410613037268458,1,0.9019253422919832,0.6810523483178097,0.9480960673698184,0.9274634830338194,0.5781181739871675,1,0.9019253422919832,0.6142583723752995,0.5823759471980069,0.5401324244233832,0.312260370918908
1,5355,1,0.5292082446650974,0.6814706048931292,0.6717855132772207,0.7542874321072256,0.6951437734015171,1,0.8255392311600519,0.7680755528594659,0.928249035841552,0.9744349185294199,0.9296288810027868,1,0.8255392311600519,0.6340765013804354,0.5885809010561737,0.5735337823686452,0.5331735683206594
1,5360,1,0.6005877020781827,0.5501916186682402,0.9385473384688469,0.9045041257963992,0.8427625338873691,1,0.8937960676984193,0.6207971679836581,0.9949703996203965,0.8823856220031387,0.956123429933748,1,0.8937960676984193,0.5548660675821088,0.5520753129979686,0.4871433184522901,0.4657691405079117
1,5365,1,0.6529826471199578,0.564552472750146,0.9678864255548385,0.8569388213361397,0.8644286375596522,1,0.9558000714288912,0.4816340419159079,0.9390038803248453,0.9350039557763242,0.8742551501417584,1,0.9558000714288912,0.4603458516658104,0.4322665410056416,0.40417092579002356,0.35334851340949053
1,5370,1,0.7193509694439999,0.650967983431964,0.902279737262877,0.7446732396129974,0.8389234805300562,1,0.8880732630206005,0.6901806888458148,0.9423410495283853,0.9091509110493011,0.7541245617871188,1,0.8880732630206005,0.6129310164171086,0.577590057298998,0.5251165268064021,0.3960032706650518
1,5375,1,0.7233503657453872,0.5853531871162543,0.7718567671894428,0.8773846810258509,0.5488340198673943,1,0.913348175810542,0.5378113946889634,0.9012404053114044,0.9662648561931755,0.9884489372091525,1,0.913348175810542,0.4912090562692881,0.44269744896476565,0.42776298686102493,0.42282186974019276
1,5380,1,0.7978466723636621,0.7807914273463551,0.9020185039746372,0.6076178328115165,0.837175657797281,1,0.8544969662919107,0.6649334201993296,0.9610516309327352,0.8449577266496893,0.9552521400321654,1,0.8544969662919107,0.5681835903464314,0.546053766171655,0.46139234889290265,0.44074602867441276
1,5385,1,0.6916513722469856,0.686421885911165,0.6673015436399705,0.8764972752100416,0.9205641613046969,1,0.8876438454299851,0.605383359976876,0.9767617226161747,0.8812555775697972,0.849389308509872,1,0.8876438454299851,0.5373648136091991,0.5248773810142409,0.46255111955902734,0.3928859755927094
1,5390,1,0.5551823531045128,0.6101112000441042,0.6518325083316211,0.7382971336181052,0.803117656437645,1,0.8825418589776065,0.6013666950547599,0.9814142061615415,0.9945319434947144,0.6780116667908113,1,0.8825418589776065,0.5307312809808472,0.5208672188089162,0.518019087424718,0.35122298489428805
1,5395,1,0.5549986242330732,0.6913934299048131,0.6576569279588569,0.708819985304087,0.7095912622556579,1,0.9353161060429207,0.8140641302362295,0.7986233895500209,0.9444335515589783,0.8887207971415154,1,0.9353161060429207,0.7614072923617672,0.6080776726540582,0.57428895600839,0.510382538773345
1,5400,1,0.7723240143087187,0.5871039849253255,0.6908378946254075,0.77466679830684,0.9378567403273121,1,0.980308367959899,0.708478847472653,0.6573893562694864,0.9015885589842947,0.8562231486740193,1,0.980308367959899,0.6945277427000266,0.45657514568486995,0.4116429276660663,0.35245820365563085
1,5405,1,0.7112583790474553,0.30416900434325567,0.7701392685199215,0.7985112846832103,0.6411983479785166,1,0.908040330087783,0.6851845493967803,0.6606885700535714,0.8802809048507427,0.9356635420792534,1,0.908040330087783,0.6221752044053012,0.4110640461213269,0.3618518304712891,0.33857156540662786
1,5410,1,0.5869035459726775,0.637916741215727,0.7355885779888072,0.9165153486674126,0.9950256218449351,1,0.8116673492766054,0.6553561277862161,0.9455386183407951,0.9463144520888307,0.7618683721204351,1,0.8116673492766054,0.5319311710724184,0.5029614645482156,0.47595970274574045,0.3626186439258235
1,5415,1,0.7238815966215075,0.8776326341257803,0.8647362271355119,0.7662072891730893,0.8687114344122845,1,0.8322424057892012,0.7470631011014999,0.8404187916471065,0.9882526847290702,0.8641166283658328,1,0.8322424057892012,0.6217375925370535,0.5225199562415715,0.5163817495802494,0.4462140563969349
1,5420,1,0.7476645438128334,0.8225831479684571,0.7508477789473055,0.7269238783803043,0.739292711694866,1,0.9412580342391496,0.6328785947890432,0.9169378532030729,0.9757749871580548,0.8850309927296851,1,0.9412580342391496,0.5957020620431701,0.5462217699185081,0.5329895405276822,0.4717122621677533
1,5425,1,0.6341570197245223,0.6558686933380349,0.8204584622843983,0.9978397026108259,0.7471470486069643,1,0.9617341272034701,0.6724058732967682,0.906990150781871,0.9403866442096334,0.8679115588161471,1,0.9617341272034701,0.6466756756815544,0.5865284685933813,0.5515635383139451,0.47870837032420577
1,5430,1,0.8765327974956225,0.6813498987502296,0.9488996022054037,0.9179913215350439,0.8692783712545581,1,0.685824682997862,0.8373146516355011,0.905683499746051,0.8336708023179,0.7270089454468349,1,0.685824682997862,0.5742510555273829,0.520089705702904,0.4335836022306205,0.3152191574207233
1,5435,1,0.7118633536101675,0.890937793241884,0.8300449193751397,0.7285635478605853,0.9931323918834459,1,0.8656553257684663,0.6163686419091279,0.9389921523862274,0.7639442942748416,0.665797133042993,1,0.8656553257684663,0.5335627975053132,0.5010112796627308,0.3827447084656802,0.25483032958382607
1,5440,1,0.6291814291872285,0.6250672446989556,0.6984705989877333,0.788348438856108,0.7587177832218523,1,0.8420819003121014,0.8060320655690467,0.9451551861543122,0.930423830365323,0.88345105000314506,1,0.8420819003121014,0.6787450134868712,0.6415193695734949,0.5968849090921183,0.5273185996684637
1,5445,1,0.632552694193387,0.8492977438974878,0.7328025837946542,0.7636148433612854,0.9028743427864327,1,0.895542970380696,0.6370028310732773,0.998854664382722,0.9568581451432298,0.67799032474080545,1,0.895542970380696,0.5704634074802755,0.5698100354213345,0.5452273735772561,0.3696588840692203
1,5450,1,0.8390867666958425,0.7131314916869247,0.901155868216312,0.9056856073596132,0.5429099348473065,1,0.8535318353198524,0.7604760393833858,0.8320505845227584,0.9893943918980868,0.9799328271688146,1,0.8535318353198524,0.6490905096116737,0.5400761379305682,0.5343483020664818,0.5236254423368631
1,5455,1,0.6411564058669341,0.6194768792281302,0.6596454165033522,0.9200739295309333,0.7157038054151357,1,0.9942786483936104,0.6202950829307137,0.7834265758304876,0.9606739810983284,0.9291575894099698,1,0.9942786483936104,0.6167461566615524,0.48317532966997345,0.46417396752255063,0.4312907647301148
1,5460,1,0.7105514236533242,0.6576200766649362,0.8785495285185113,0.8500133894432507,0.9584240155641924,1,0.8916999724663873,0.6767922506678947,0.8245939288861684,0.9448519527166024,0.790584760278062,1,0.8916999724663873,0.603495631286026,0.49763883366778267,0.47019502373861694,0.37172902012633213
1,5465,1,0.7413051680265812,0.7539775927087444,0.9409892647079547,0.904673937518353,0.9659217583384374,1,0.926150390760999,0.7008031606987554,0.9321304831238244,0.9753007634104065,0.7349935220501158,1,0.926150390760999,0.6490491211276955,0.6049984708478524,0.590055470480039,0.43368694845306205
1,5470,1,0.8097060249390351,0.8922993675141462,0.8456921191183387,0.8079018979789747,0.9422780785381495,1,0.6615034882784305,0.7800607034336942,0.9733454965909346,0.8387758615066315,0.7918413734903774,1,0.6615034882784305,0.516012876390315,0.5022588094174477,0.42128256556841476,0.3335889653472435
1,5475,1,0.626711034914643,0.5274293802534961,0.625832114889147,0.8561844592382414,0.8207414239590776,1,0.9412411405831923,0.7549217445033746,0.9359557659941906,0.9797650855881602,0.9326005164770463,1,0.9412411405831923,0.7105634038474096,0.6650559149354416,0.6515985654176352,0.607681158644189
1,5480,1,0.6974233457670169,0.5837835238636468,0.7889200510156527,0.6983812136367028,0.8821889159500295,1,0.8231735902747798,0.8155694816192307,0.8201253052617303,0.9197586411357026,0.8950586723628716,1,0.8231735902747798,0.6713552583030431,0.5505954361548511,0.5064149101733053,0.4532710571644815
1,5485,1,0.824339330917284,0.44898384353676024,0.986122452034755,0.8735808525937125,0.9327023187977838,1,0.7775458881321942,0.7890221569785623,0.9359546440374565,0.8643579075325377,0.8460794663038245,1,0.7775458881321942,0.6135009338038757,0.5742090481150537,0.4963221313149781,0.41992796397775334
1,5490,1,0.8829087125694862,0.7661170612654967,0.8212068322943203,0.665482877733246,0.870419039718678,1,0.8797069176763208,0.5484719446471783,0.9185275504707343,0.8358667805224558,0.7642931273740234,1,0.8797069176763208,0.4824945638575069,0.4431845498554811,0.3704432428649948,0.28312722460386175
1,5495,1,0.5834545498186939,0.5719071007478516,0.725734867203596,0.9276343046945823,0.94038201526287,1,0.8520899385206808,0.5546838452681522,0.9231708728545642,0.8674819538383035,0.8895882605347103,1,0.8520899385206808,0.4726405236129546,0.43632796473020957,0.3785066353584526,0.3367150593493717
1,5500,1,0.887262071532328,0.7932702781368512,0.9647584113790455,0.8155972080144176,0.9498845159380863,1,0.8542574881059319,0.7461396958058854,0.9206788012141456,0.9511748673479808,0.9309327970800148,1,0.8542574881059319,0.6373954223152598,0.5868364533165975,0.5581840856383742,0.5196318721288822
1,5505,1,0.6334220529877337,0.5986479775241025,0.7802933903584579,0.9273544861431113,0.8246064222400498,1,0.8994010085923978,0.6582862991366931,0.8918402567088259,0.9620431991165784,0.5994860224947964,1,0.8994010085923978,0.5920633613860987,0.5280259402064686,0.5079837647327703,0.3045291666115809
1,5510,1,0.8839559098307932,0.8114885378230084,0.7842081556174223,0.8300329957918853,0.9772196138453594,1,0.8753997711872232,0.6509408226767026,0.7872387635806525,0.9685799165964457,0.7748914867304989,1,0.8753997711872232,0.5698334472276083,0.44859497844236335,0.4345000868052887,0.33669041824908097
1,5515,1,0.7858338591776574,0.7271297811559754,0.8678518383031999,0.9250695583456985,0.9853802887811929,1,0.7153366511413584,0.7119919228300358,0.8977704517583109,0.9753874949186908,0.6069857689982304,1,0.7153366511413584,0.5093139177169342,0.45724698599552727,0.44599299222929906,0.2707113993561229
1,5520,1,0.7740159984811287,0.7793388951337351,0.9258255224974387,0.7549807675347175,0.7069939608174939,1,0.7696043664078616,0.5131076382352228,0.6166764872173919,0.9746520230620743,0.9994227102761251,1,0.7696043664078616,0.3948898788230529,0.2435193033103018,0.23734658162605254,0.23720956388348297
1,5525,1,0.7369612824270404,0.6668383658218358,0.7324791227953038,0.9220945144274548,0.9227618213797218,1,0.8206643508414758,0.7995872422359436,0.7308196203965093,0.9943056634145981,0.7620763348215422,1,0.8206643508414758,0.6561927450906865,0.47955853287411887,0.47682776517553216,0.36337915562611656
1,5530,1,0.6595715275350902,0.9015503669583522,0.8068579541405335,0.958042766980503,0.6920411113485159,1,0.9163291017180307,0.7777069522608655,0.9310691416091778,0.9199409396199646,0.8882068524957458,1,0.9163291017180307,0.7126355129650663,0.6635129353366004,0.6103927131835529,0.5421549905631021
1,5535,1,0.7773611763677779,0.5069047571122285,0.9394114098167881,0.8700740429133419,0.9362746859375485,1,0.9788926912359732,0.7099821582281309,0.6694344378917537,0.9792009491302157,0.7018921114496476,1,0.9788926912359732,0.6949963455974597,0.4652544879518584,0.45557763618955227,0.3197663489943242
1,5540,1,0.7016631865083096,0.5750719360203704,0.7872594019445257,0.7472169144691313,0.49779458897369266,1,0.9904759239518012,0.882194692031205,0.7530368575891271,0.9805954518446195,0.9172392356924614,1,0.9904759239518012,0.8737926026949825,0.6579980357180543,0.6452298811478175,0.5918301630299618
1,5545,1,0.7658611035625862,0.6484315478791174,0.8317795259216029,0.9305445716671658,0.8725241478441842,1,0.9688701989121351,0.691352367256438,0.8946492396990231,0.9674303751697276,0.5690497421174822,1,0.9688701989121351,0.6698307055821205,0.5992635314761043,0.5797457430814635,0.32990416559421487
1,5550,1,0.7349521352920712,0.7895480973227157,0.684094876528267,0.8294028967787297,0.7752429885654353,1,0.9683215685048749,0.5862169677072557,0.9838913437933521,0.94766625710184,0.6710221253180789,1,0.9683215685048749,0.5676465336544615,0.5585025107969264,0.5292739839889032,0.3551545536118007
1,5555,1,0.6878872781755228,0.5768671688342365,0.9587516046080475,0.7532020512309043,0.9857664169841844,1,0.8191278654357684,0.6067904531134706,0.8405582370521278,0.9218288798179662,0.9344392349302599,1,0.8191278654357684,0.4970389686256399,0.41779019921417576,0.3851310713405286,0.3598815836513149
1,5560,1,0.6879092531023477,0.5308947205612817,0.655176237496763,0.7392497607975284,0.968237157228125,1,0.9802878585315763,0.6583369879039832,0.8961405690288867,0.9906695479402907,0.7691616188929352,1,0.9802878585315763,0.6453597560645239,0.578333059028006,0.5729369501462002,0.44068111209803223
1,5565,1,0.6792463827043008,0.7492960918066096,0.9494192774778254,0.9650015582138745,0.9835965649328723,1,0.8738094183371219,0.7046759114430103,0.8473627742880127,0.795047552669688,0.7937266502879066,1,0.8738094183371219,0.6157524482941981,0.5217657028612077,0.4148285451267828,0.329260471567287
1,5570,1,0.6749803625313845,0.6106154830987514,0.8511663001455886,0.9613732666542373,0.9915458088532622,1,0.871458988903418,0.6156174301691433,0.9653384523449681,0.8204110138653085,0.37884363785511244,1,0.871458988903418,0.5364853432465221,0.5178899309553566,0.4248826033257187,0.16096407110526598
1,5575,1,0.6878425881700239,0.685912905197744,0.911344243834265,0.911658136307403,0.9355927162124974,1,0.8262671020580232,0.6410548900870481,0.9663610833203565,0.9439006008569963,0.45670460850886685,1,0.8262671020580232,0.5296825662923498,0.5118646185781817,0.48314932103338293,0.220656521513876
1,5580,1,0.7847250139147524,0.7608092429672161,0.8367170811745543,0.9006648724059357,0.951120981099378,1,0.8279389757131447,0.6095957650823179,0.9570615772032172,0.9428278055682202,0.7686872226830677,1,0.8279389757131447,0.504708093341325,0.4830367238404771,0.4554204543473794,0.35007588420534785
1,5585,1,0.7301177418738577,0.8145043349676497,0.8979491719110251,0.7651969730699774,0.9117778902827403,1,0.7831530741012783,0.6370474088978912,0.9739926358042574,0.8370420548593488,0.842298591116428,1,0.7831530741012783,0.49890563662663756,0.4859304160355798,0.40674419395707995,0.3426000615148356
1,5590,1,0.8606488213464372,0.5335459643701034,0.8287573626333402,0.8314489276315936,0.9715888455723949,1,0.823668510489893,0.5725049495487178,0.9154291297992446,0.8141255562303089,0.9220352032785453,1,0.823668510489893,0.4715542990428837,0.4316745416259198,0.3514372763116656,0.3240375405036849
1,5595,1,0.747512921748113,0.8741606264568094,0.8538859577945817,0.7280235546671936,0.8406019227312487,1,0.9556923835790918,0.5666853743786164,0.9986786751796353,0.9511072678513304,0.7739736024177433,1,0.9556923835790918,0.5415768961793099,0.5408612971842521,0.5144171106514405,0.3981452642762222
1,5600,1,0.8925943501422231,0.4163111045641957,0.9189013736546534,0.8048582389705677,0.9088096367373804,1,0.7775060404805437,0.7181958901958851,0.8055483823522928,0.7675301421632845,0.6971284264539259,1,0.7775060404805437,0.558401642875602,0.4498195401213039,0.3452500555771276,0.24068362797761345
1,5605,1,0.5808748037293887,0.6695822247863048,0.9021229066065422,0.8549732489838082,0.7880852825669951,1,0.9435564828257726,0.8673486613959019,0.7805650343738122,0.9427703190539959,0.9733289710721715,1,0.9435564828257726,0.8183924523303593,0.6388085326845153,0.6022497241733955,0.5861871043581902
1,5610,1,0.7319626264212367,0.8406405277706581,0.9122798415550182,0.8596018945610735,0.7813604039507702,1,0.8570837058533038,0.9436292848369285,0.7241323915833349,0.9647964521411481,0.7583755783812175,1,0.8570837058533038,0.8087692843997375,0.5856560361515243,0.5650388658540386,0.4285116766999237
1,5615,1,0.754740433248511,0.5887073382828563,0.8811444184688324,0.7070834516956651,0.8074452410028156,1,0.9163435700543492,0.5709725547452589,0.8902937932869491,0.9196913768761561,0.9716548598029018,1,0.9163435700543492,0.52320702921832285,0.4658079707171763,0.42839957394876804,0.41625652796481305
1,5620,1,0.7951269373118537,0.6809006307632098,0.7370796000504761,0.9374766392034555,0.7710553012033807,1,0.9972836546032959,0.6038287474031899,0.9956600175956284,0.7293153890998197,0.9763101926247875,1,0.9972836546032959,0.6021885399647837,0.5995750522972223,0.43727931256069347,0.4269202498769653
1,5625,1,0.7264011386304405,0.7964693303603634,0.48951736914998045,0.8418774454399166,0.8545042667737421,1,0.9752524773278184,0.7352503439696676,0.829507271477459,0.927537247287702,0.9892535447634823,1,0.9752524773278184,0.717054719412549,0.5948021037999384,0.5517011060395288,0.5457722747995377
1,5630,1,0.6973285819964031,0.67618392946546,0.7494864655416267,0.9755096761477599,0.7155022547091007,1,0.9537923955264448,0.6581706256843088,0.9429838825814462,0.9209134641074473,0.9035035961682905,1,0.9537923955264448,0.627758137736576,0.5919658060449347,0.5451492810779981,0.49254433590252944
1,5635,1,0.4074807145538462,0.8564913599739996,0.8290496296003189,0.8601770157268808,0.8360811996197745,1,0.8344079837613633,0.41061037271128964,0.8845156885291634,0.9007845831752195,0.8353967502703399,1,0.8344079837613633,0.3426165732055291,0.30304973415039105,0.27298252845802107,0.22804871715441138
1,5640,1,0.716829302091551,0.6547472507487022,0.903938908699425,0.9868072802521286,0.8914040370846381,1,0.9645686988283003,0.8570654585502849,0.899545271486099,0.8711106989515165,0.7474752154164627,1,0.9645686988283003,0.8266985141645289,0.7436527393612857,0.6478038575622196,0.4842173279789356
1,5645,1,0.7478673494103696,0.4854863060086052,0.9005832794743429,0.757190143691101,0.630133791989543,1,0.7880452219555358,0.5794712649048024,0.9022387943849592,0.7379988910446988,0.9108722600047966,1,0.7880452219555358,0.4566495615687601,0.41200694988621833,0.30406067211873794,0.2769604315913723
1,5650,1,0.6575835260889141,0.6189200822743182,0.9398429859009061,0.9400280137290269,0.9284987439683061,1,0.8357068940041937,0.5466138526306203,0.7165435831726794,0.9380030147808156,0.8124389757671375,1,0.8357068940041937,0.4568089650016018,0.32732353260765085,0.30703046039468307,0.249443512772369
1,5655,1,0.6642970041163939,0.7250663009414333,0.7794499047980015,0.7824050378082525,0.9129147962923523,1,0.8265275150978819,0.7970152162888244,0.9023392444057775,0.9403533310435952,0.859142260236873,1,0.8265275150978819,0.658755006214403,0.5944204945560276,0.5589652920963418,0.48023070444561505
1,5660,1,0.8555283330433674,0.6236975284506512,0.9577194895377574,0.9520494561253459,0.6837035690749114,1,0.8546611813588401,0.8197138631275194,0.8416597462430908,0.8665110740347427,0.941781992605014,1,0.8546611813588401,0.7005776186367842,0.5896479807254247,0.510936505080805,0.4811907998496424
1,5665,1,0.8574587762213873,0.8231506415023664,0.8818391072017516,0.6591524259611728,0.737879191153403,1,0.963911144295959,0.5927214861044178,0.9839316786059903,0.8801327199975888,0.882476504240866,1,0.963911144295959,0.5713308459197107,0.5621505182651614,0.4947670646887707,0.43662030966006077
1,5670,1,0.8717128525656369,0.8294061725399366,0.851416989875972,0.7569599322171613,0.8647858483347854,1,0.7949641238931502,0.5543916088703174,0.9606254605661325,0.9685943377203723,0.9488114873990566,1,0.7949641238931502,0.4407214396393058,0.4233682359348771,0.4100720760971846,0.38908109646258887
1,5675,1,0.7987291053866767,0.5783279898129268,0.9536921885670234,0.9385787623834703,0.8269013147722996,1,0.8427131209558064,0.5834620869321164,0.9828423964012324,0.9165726108887831,0.9985078261562619,1,0.8427131209558064,0.4916911562379519,0.48325491428620143,0.4429382185121387,0.44227727768808295
1,5680,1,0.8062447888607208,0.752271047655831,0.9638642267179136,0.8016562907571728,0.9100472762765224,1,0.7169655930247342,0.7694021304430534,0.9260739562865485,0.7770613303478523,0.9646928036168908,1,0.7169655930247342,0.5516348547275977,0.5108546723431419,0.396965411305378,0.3829496755711173
1,5685,1,0.7660105014684039,0.3321234453184505,0.9492581931623673,0.7692130995833638,0.8814536843687513,1,0.8089926569670676,0.8481154486819242,0.7549071249358645,0.9864324433637887,0.9583092743421993,1,0.8089926569670676,0.6861191702440065,0.5179562501722839,0.5109288494129918,0.48962785492145894
1,5690,1,0.5884069927102097,0.5511090506487563,0.7604045483867287,0.9351375527493215,0.8467467181882213,1,0.7549449070259767,0.7941058099447634,0.3848857789584099,0.9304668979922192,0.9319447681943811,1,0.7549449070259767,0.5995061368575374,0.2307413864747604,0.2146972221115941,0.2000859528927671
1,5695,1,0.6492141087539886,0.5873472507097637,0.9548971739180728,0.8791555180095276,0.830325176849516,1,0.8782670320109935,0.8228486969154563,0.5677603652765296,0.9247421392282827,0.7877613260025962,1,0.8782670320109935,0.7226808828340513,0.41030956201622587,0.37943054212470445,0.2989007069900411
1,5700,1,0.7607405366842479,0.7159059823510511,0.927605374011539,0.7815906314172728,0.8064891141084469,1,0.9145285359550582,0.57916245821242,0.8342288870700217,0.9897582656540433,0.9233670077275054,1,0.9145285359550582,0.529660594989137,0.4418581686826333,0.43733277470039483,0.40381865555627083
1,5705,1,0.39880396161144716,0.6560684473217016,0.8786599768150474,0.8560248972424518,0.8498007612369103,1,0.7489083846098887,0.5171167926276652,0.9297705804222006,0.9282363429727358,0.9990781985524725,1,0.7489083846098887,0.38727310182143154,0.3600751366624184,0.33423482805093135,0.3339267299026199
1,5710,1,0.885203464193492,0.7159326692118355,0.96171146880214,0.9656029371172612,0.9737845613481478,1,0.7580818431693479,0.6513863136509205,0.9950228935445111,0.7500541860034118,0.798613795550363,1,0.7580818431693479,0.4938041372677768,0.4913464215084342,0.3685364402301979,0.29431828533085785
1,5715,1,0.7201732277316921,0.7445703855786492,0.7725182225704363,0.6341314086754404,0.8521470416327872,1,0.8428220971238658,0.7773666553810438,0.9458906999487431,0.8265055135010044,0.6042699367645645,1,0.8428220971238658,0.6551817947224168,0.6197303664036605,0.5122105647166231,0.3095134455514557
1,5720,1,0.8488784638342395,0.6571487826429838,0.8556843760653159,0.8045380507323037,0.9976032747692214,1,0.9542920109335381,0.5166464414473556,0.9260339481292014,0.9209754585119312,0.8773560529567399,1,0.9542920109335381,0.4930315715504534,0.4565639727552112,0.4204842141482595,0.3689143704557335
1,5725,1,0.8135504459481939,0.5031527772963534,0.6618022661698425,0.8843573706820708,0.9771763994701032,1,0.861592002061957,0.8235791672581633,0.7919532566895233,0.8047707606483816,0.8102076983224434,1,0.861592002061957,0.7095892235744802,0.5619614965215999,0.4522501810107908,0.3664165782226612
1,5730,1,0.7323239241508287,0.6399855629334511,0.949178966833295,0.8805157163803573,0.8755078724363958,1,0.9001551804813969,0.447574164231589,0.8462927738621037,0.8761174722201654,0.8772306728656353,1,0.9001551804813969,0.40288620258269636,0.34095968193447956,0.29872073466542787,0.2620469910694702
1,5735,1,0.5759254921425394,0.8246035340302673,0.7757825259113661,0.9877357508124058,0.9777991330342455,1,0.9348642852952309,0.3755125146518825,0.8190748530614373,0.9166122910656586,0.6264331951307488,1,0.9348642852952309,0.3510532386294471,0.2875388798471561,0.26356167142715486,0.1651037799461132
1,5740,1,0.48080313940036434,0.6000326785804475,0.4883362367218274,0.690946326467553,0.8185520077959929,1,0.7421914140809556,0.6149418211644924,0.8100482761227287,0.8167609449757577,0.7373310401823613,1,0.7421914140809556,0.45640453982759266,0.3697097107019287,0.3019644526796213,0.22264776399236258
1,5745,1,0.6712926444493166,0.6829808808319198,0.9067313774046264,0.8607525527005706,0.800496703841635,1,0.8323956071214107,0.6624570404406687,0.8867975593135711,0.8274158773629727,0.980719717340172,1,0.8323956071214107,0.5514263303694633,0.489003523912879,0.4046092797719602,0.3968082984911674
1,5750,1,0.5926979227202145,0.6545955901954212,0.9512325357649992,0.9498696220385126,0.9862186889485924,1,0.9570343142405319,0.6520680357802703,0.9311840324331225,0.943314938557012,0.8669325339196936,1,0.9570343142405319,0.6240514854611415,0.5811067786775859,0.5481667052233101,0.475223550769654
1,5755,1,0.8396688301050232,0.6357827385431998,0.7533177991409242,0.7827032854530539,0.6613112508402224,1,0.8467875608386362,0.6590483220709954,0.9086595250241589,0.8878560452641234,0.7435149862113531,1,0.8467875608386362,0.5580739211212941,0.507099184094445,0.4502310761467576,0.33475355237317916
1,5760,1,0.8418714930543614,0.7577032264644199,0.9555961074296406,0.9506666025687388,0.6753273630144445,1,0.9311737996777293,0.8255934463926782,0.5905116941997747,0.9838929559610715,0.9975240532720624,1,0.9311737996777293,0.7687709864665019,0.45396825766996607,0.4466561709514003,0.44555027406642006
1,5765,1,0.7469054711660714,0.7567488318420533,0.8623213119366084,0.9427896604097119,0.6917205699595046,1,0.9659530901755224,0.629895358752903,0.9962221037825547,0.9979456077673681,0.9713976050185986,1,0.9659530901755224,0.608449368274586,0.6061507097076744,0.6049054383978466,0.5876036941223937
1,5770,1,0.7084536952288623,0.5512747808000202,0.7490263173606346,0.8934788055024256,0.7958664641693086,1,0.8525411026544287,0.760922925596271,0.9810297827054888,0.9598338189311743,0.7827314273292132,1,0.8525411026544287,0.6487180700228786,0.6364117472716687,0.6108495177964272,0.478131114948159
1,5775,1,0.6385904304381239,0.8080581353447581,0.8666437813349211,0.8328829662032371,0.7984027897680376,1,0.6033149369739177,0.8461033970016167,0.9711723257439703,0.9450481886381568,0.9635724490446285,1,0.6033149369739177,0.5104668176354481,0.4957512464981413,0.4685088175181768,0.45144218869499253
1,5780,1,0.9354965646712415,0.8135263464812713,0.8393085476133472,0.8802325557461734,0.44343693304097215,1,0.6503035471262363,0.582476514091064,0.9813319771431466,0.9503689245972783,0.998269240384303,1,0.6503035471262363,0.3787865432311441,0.37171534738423656,0.3532667149498606,0.35265529518605543
1,5785,1,0.80388052263796,0.8061359453602657,0.7091106995206763,0.8001534882025851,0.5879621795529683,1,0.8206541596599799,0.8229422712637906,0.9646195626446876,0.9680157915674352,0.958375194980434,1,0.8206541596599799,0.6753509980726613,0.6514567843925039,0.6306204548156856,0.6043710013426327
1,5790,1,0.8248637752290906,0.5169055128450122,0.7368044065157575,0.9728466697905667,0.7713628395009278,1,0.8405952952853948,0.6541750036593862,0.9645627584374501,0.9101870567333181,0.9806418715589528,1,0.8405952952853948,0.549896430369386,0.5304096177320021,0.4827719688265354,0.47342640704625405
1,5795,1,0.8319958301294289,0.8882297661658768,0.9703903084479768,0.9269691192180234,0.7516986986945454,1,0.46131797505486605,0.8337093023247317,0.7924213474815789,0.7875053097694227,0.9038507810614065,1,0.46131797505486605,0.38460508713285035,0.3047692813940833,0.24000742735245192,0.21693090067305246
1,5800,1,0.8378477653956282,0.7600396342852245,0.9377510317570221,0.6388416180224927,0.8530333716357935,1,0.8623190434997775,0.7815934934522228,0.9034362042079537,0.8559924809343796,0.9587159356496636,1,0.8623190434997775,0.6739829536793704,0.6089006013729555,0.5212143364116719,0.4996964902069346
1,5805,1,0.5198093531155806,0.7145824280917541,0.9755274659519756,0.772213474852166,0.9627909630419247,1,0.8683659103201788,0.6106354550632022,0.7970260237113118,0.8404260887814562,0.8619505755780908,1,0.8683659103201788,0.5302550128097342,0.42262704441273313,0.3551867939490601,0.30615346148212913
1,5810,1,0.7209265464597184,0.3627755479017597,0.6947060442925878,0.6898374748798922,0.8566550885233883,1,0.6763971039793607,0.983527329688292,0.6895688342655473,0.880364058049057,0.8140173037671671,1,0.6763971039793607,0.6652550374857147,0.45873914068830723,0.40385745148229546,0.32874695376189766
1,5815,1,0.6588671961153503,0.4540622169846773,0.8916220710708674,0.9453422223449474,0.9826915196537207,1,0.8864349814093101,0.5440935488905656,0.7277642372399693,0.9905489478171168,0.6294452454898587,1,0.8864349814093101,0.48230355489573407,0.3510032787468196,0.34768592844302026,0.21884925458218635
1,5820,1,0.8007074588014647,0.6698855560482977,0.8603278291267346,0.8003340657091584,0.8532571064336705,1,0.9634574577192769,0.5790703830571794,0.9546211364006124,0.9648011465551851,0.6437517163013277,1,0.9634574577192769,0.5579096791007979,0.5325923718721047,0.5138457310287522,0.3307890712638696
1,5825,1,0.7530884054378538,0.35190080717773414,0.6943775412675575,0.7731635696288925,0.8780457348941839,1,0.913761566229357,0.8519752809609744,0.8664116585892211,0.9215430674845543,0.7801407687686972,1,0.913761566229357,0.7785022671195965,0.6745034404705584,0.6215839695601239,0.4849229958669335
