season,radio_tag_id,pit_tag_id,tag_id,srr,length,weight,tag_purpose,release_site,duty_cycle,activation_time,release_time,notes
18_19,7310B,3DD.00776FA453,7310,11W,120,18.2,fish,PAHTRP,batch_1,2018-10-22T21:37:01Z,2018-10-29T22:45:00Z,"NA"
18_19,7315B,3DD.00776EEFDB,7315,11W,127,19.899999999999999,fish,LLRTP,batch_1,2018-10-22T21:35:05Z,2018-10-28T23:00:00Z,"NA"
18_19,7320B,3DD.00776EEDA4,7320,11W,111,14.6,fish,LLRTP,batch_2,2018-10-22T11:49:10Z,2018-10-24T00:00:00Z,"NA"
18_19,7325B,3DD.007770CD82,7325,11W,119,18.399999999999999,fish,LLRTP,batch_2,2018-10-22T12:03:10Z,2018-10-25T00:00:00Z,"NA"
18_19,7330B,3DD.00776E8F90,7330,11W,119,16,fish,LLRTP,batch_2,2018-10-22T11:40:35Z,2018-10-28T23:00:00Z,"NA"
18_19,7335B,3DD.00776F7B9D,7335,11W,113,13.4,fish,LLRTP,batch_2,2018-10-22T11:37:56Z,2018-10-24T00:00:00Z,"NA"
18_19,7340B,3DD.007770549F,7340,11W,132,24.9,fish,LLRTP,batch_2,2018-10-22T12:01:07Z,2018-10-31T22:45:00Z,"NA"
18_19,7345B,3DD.00775DA7F7,7345,11W,115,15.4,fish,LLRTP,batch_2,2018-10-22T11:59:40Z,2018-10-31T22:45:00Z,"NA"
18_19,7350B,3DD.0077705464,7350,11W,111,13.2,fish,LLRTP,batch_2,2018-10-22T12:01:21Z,2018-10-31T22:45:00Z,"NA"
18_19,7355B,3DD.00776F6E9A,7355,11W,110,13.5,fish,LLRTP,batch_2,2018-10-22T11:56:30Z,2018-10-30T23:30:00Z,"NA"
18_19,7360B,"NA",7360,"NA","NA","NA",test,"NA",batch_2,2018-10-21T21:33:11Z,NA,"NA"
18_19,7365B,3DD.00776FCA32,7365,11W,112,15.4,fish,LLRTP,batch_2,2018-10-22T12:03:37Z,2018-10-30T23:30:00Z,"NA"
18_19,7370B,3DD.00776F026C,7370,11W,114,15.5,fish,LLRTP,batch_3,2018-10-21T21:51:31Z,2018-10-23T00:00:00Z,"NA"
18_19,7375B,3DD.007770B288,7375,11W,113,14.6,fish,LLRTP,batch_3,2018-10-21T22:20:37Z,2018-10-23T00:00:00Z,"NA"
18_19,7380B,3DD.00776F7BC1,7380,11W,120,16.100000000000001,fish,LLRTP,batch_3,2018-10-21T22:02:18Z,2018-10-23T00:00:00Z,"NA"
18_19,7385B,"NA",7385,"NA","NA","NA",test,"NA",batch_3,2018-10-21T21:41:43Z,NA,"NA"
18_19,7390B,3DD.00776FAFC2,7390,11W,117,16,fish,LLRTP,batch_3,2018-10-21T22:19:24Z,2018-10-23T00:00:00Z,"NA"
18_19,7395B,3DD.00776F94DE,7395,11W,110,14.9,fish,LLRTP,batch_3,2018-10-21T22:18:00Z,2018-10-23T00:00:00Z,"NA"
18_19,7400B,3DD.00776F997E,7400,11W,108,13,fish,LLRTP,batch_3,2018-10-21T21:51:48Z,2018-10-23T00:00:00Z,"NA"
18_19,7405B,3DD.00776FB011,7405,11W,110,13.1,fish,LLRTP,batch_3,2018-10-21T22:13:46Z,2018-10-31T22:45:00Z,"NA"
18_19,7410B,3DD.0077703DB8,7410,11W,114,12.8,fish,LLRTP,batch_3,2018-10-21T22:19:37Z,2018-10-31T22:45:00Z,"NA"
18_19,7415B,3DD.00776F911D,7415,11W,112,15.6,fish,LLRTP,batch_3,2018-10-21T21:47:49Z,2018-10-23T00:00:00Z,"NA"
18_19,8240B,3DD.00776F9972,8240,11W,107,13.2,fish,PAHTRP,batch_1,2018-10-22T21:42:06Z,2018-10-29T22:45:00Z,"NA"
18_19,8245B,3DD.00776FEBCD,8245,11W,131,23.6,fish,LLRTP,batch_1,2018-10-22T21:57:48Z,2018-10-24T00:00:00Z,"NA"
18_19,8250B,3DD.00776F7BB6,8250,11W,111,13.9,fish,LLRTP,batch_1,2018-10-22T21:56:44Z,2018-10-31T22:45:00Z,"NA"
18_19,8255B,"NA",8255,"NA","NA","NA",test,"NA",batch_1,2018-10-21T21:29:57Z,NA,"NA"
18_19,8260B,3DD.00776F5B38,8260,11W,116,16.100000000000001,fish,LLRTP,batch_1,2018-10-22T21:48:34Z,2018-10-30T23:30:00Z,"NA"
18_19,8265B,3DD.00776F5489,8265,11W,117,14.3,fish,LLRTP,batch_1,2018-10-22T21:52:37Z,2018-10-24T00:00:00Z,"NA"
18_19,8270B,3DD.00776F417D,8270,11W,120,17.600000000000001,fish,LLRTP,batch_1,2018-10-31T14:00:48Z,2018-10-31T22:45:00Z,"NA"
18_19,8280B,3DD.0077BBA4BB,8280,11W,107,13.2,fish,LLRTP,batch_1,2018-10-31T14:14:36Z,2018-10-31T22:45:00Z,"NA"
18_19,8285B,3DD.00776F6C77,8285,11W,125,20.6,fish,LLRTP,batch_1,2018-10-22T21:54:44Z,2018-10-25T00:00:00Z,"NA"
18_19,8290B,3DD.00777065B4,8290,11W,112,11.8,fish,LLRTP,batch_1,2018-10-22T21:58:14Z,2018-10-31T22:45:00Z,"NA"
18_19,8295B,3DD.0077B01C9C,8295,11W,116,16.2,fish,LLRTP,batch_1,NA,2018-10-31T22:45:00Z,"NA"
18_19,8300B,3DD.0077702FE0,8300,11W,115,15.2,fish,LLRTP,batch_1,2018-10-31T14:02:50Z,2018-10-31T22:45:00Z,"NA"
18_19,8305B,3DD.0077BC001C,8305,11W,108,13.8,fish,LLRTP,batch_1,NA,2018-10-31T22:45:00Z,"NA"
18_19,8310B,3DD.00776F8BC1,8310,11W,110,13.7,fish,LLRTP,batch_1,2018-10-31T14:04:10Z,2018-10-31T22:45:00Z,"NA"
18_19,8315B,3DD.00776FE0A3,8315,11W,107,12.1,fish,LLRTP,batch_1,2018-10-22T21:45:04Z,2018-10-31T22:45:00Z,"NA"
18_19,8320B,3DD.0077706CB6,8320,11W,122,18.399999999999999,fish,LLRTP,batch_2,2018-10-22T11:50:54Z,2018-10-30T23:30:00Z,"NA"
18_19,8325B,3DD.0077706A90,8325,11W,109,12.6,fish,LLRTP,batch_2,2018-10-22T11:38:55Z,2018-10-30T23:30:00Z,"NA"
18_19,8330B,3DD.00776F5387,8330,11W,114,17.2,fish,LLRTP,batch_2,2018-10-22T11:58:59Z,2018-10-25T00:00:00Z,"NA"
18_19,8335B,3DD.00776F5282,8335,11W,113,15,fish,LLRTP,batch_2,2018-10-22T11:40:20Z,2018-10-30T23:30:00Z,"NA"
18_19,8340B,"NA",8340,"NA","NA","NA",test,"NA",batch_2,2018-10-21T21:40:04Z,NA,"NA"
18_19,8345B,3DD.00776E97AB,8345,11W,117,14.4,fish,LLRTP,batch_2,2018-10-22T11:48:54Z,2018-10-24T00:00:00Z,"NA"
18_19,8350B,3DD.007770E6F7,8350,11W,122,19.8,fish,LLRTP,batch_2,2018-10-22T11:51:53Z,2018-10-31T22:45:00Z,"NA"
18_19,8355B,3DD.00776EA3FC,8355,11W,110,13.8,fish,LLRTP,batch_2,2018-10-22T11:43:16Z,2018-10-30T23:30:00Z,"NA"
18_19,8360B,3DD.00777053E9,8360,11W,117,18.399999999999999,fish,LLRTP,batch_2,2018-10-22T12:02:13Z,2018-10-25T00:00:00Z,"NA"
18_19,8365B,3DD.00776F97D3,8365,11W,112,13.2,fish,LLRTP,batch_2,2018-10-22T11:55:23Z,2018-10-31T22:45:00Z,"NA"
18_19,8370B,3DD.00776EA20D,8370,11W,126,20.6,fish,LLRTP,batch_3,2018-10-21T22:16:42Z,2018-10-31T22:45:00Z,"NA"
18_19,8375B,3DD.0077706543,8375,11W,122,21.4,fish,LLRTP,batch_3,2018-10-21T22:19:51Z,2018-10-23T00:00:00Z,"NA"
18_19,8380B,3DD.00776F43FD,8380,11W,112,15.4,fish,LLRTP,batch_3,2018-10-21T22:14:16Z,2018-10-23T00:00:00Z,"NA"
18_19,8385B,3DD.007770261E,8385,11W,110,14,fish,LLRTP,batch_3,2018-10-21T22:07:39Z,2018-10-23T00:00:00Z,"NA"
18_19,8390B,3DD.00776E8DA6,8390,11W,122,19.899999999999999,fish,LLRTP,batch_3,2018-10-21T22:15:54Z,2018-10-23T00:00:00Z,"NA"
18_19,8395B,3DD.00776FE0D4,8395,11W,117,17.7,fish,LLRTP,batch_3,2018-10-21T22:21:28Z,2018-10-23T00:00:00Z,"NA"
18_19,8400B,"NA",8400,"NA","NA","NA",test,"NA",batch_3,2018-10-21T21:30:41Z,NA,"NA"
18_19,8405B,3DD.00776EA716,8405,11W,114,16.399999999999999,fish,LLRTP,batch_3,2018-10-21T22:02:45Z,2018-10-23T00:00:00Z,"NA"
18_19,8410B,3DD.0077702552,8410,11W,113,15.4,fish,LLRTP,batch_3,2018-10-21T22:07:11Z,2018-10-23T00:00:00Z,"NA"
18_19,8415B,3DD.00776FECE6,8415,11W,113,15.9,fish,LLRTP,batch_3,2018-10-21T22:22:10Z,2018-10-23T00:00:00Z,"NA"
18_19,9240B,3DD.0077BBCBE2,9240,11W,111,14.1,fish,LLRTP,batch_1,2018-10-31T14:12:44Z,2018-10-31T22:45:00Z,"NA"
18_19,9245B,3DD.0077BB7FB6,9245,11W,113,13.7,fish,LLRTP,batch_1,2018-10-31T14:12:15Z,2018-10-31T22:45:00Z,"NA"
18_19,9250B,"NA",9250,"NA","NA","NA",test,"NA",batch_1,2018-10-21T21:26:25Z,NA,"NA"
18_19,9255B,3DD.00776F61E9,9255,11W,110,14.1,fish,LLRTP,batch_1,2018-10-22T21:46:12Z,2018-10-30T23:30:00Z,"NA"
18_19,9260B,3DD.00776ECA03,9260,11W,123,19.5,fish,LLRTP,batch_1,2018-10-22T21:54:30Z,2018-10-25T00:00:00Z,"NA"
18_19,9265B,3DD.007770E8FA,9265,11W,111,14,fish,LLRTP,batch_1,2018-10-22T21:55:36Z,2018-10-30T23:30:00Z,"NA"
18_19,9270B,3DD.00776E9924,9270,11W,124,16.8,fish,LLRTP,batch_1,2018-10-31T14:06:07Z,2018-10-31T22:45:00Z,"NA"
18_19,9275B,3DD.0077BBC2CA,9275,11W,115,14.7,fish,LLRTP,batch_1,2018-10-31T14:13:38Z,2018-10-31T22:45:00Z,"NA"
18_19,9280B,3DD.007770335C,9280,11W,109,13.1,fish,LLRTP,batch_1,2018-10-31T14:06:45Z,2018-10-31T22:45:00Z,"NA"
18_19,9285B,3DD.00776E98B2,9285,11W,115,14,fish,LLRTP,batch_1,2018-10-22T21:54:57Z,2018-10-24T00:00:00Z,"NA"
18_19,9290B,3DD.007770255D,9290,11W,108,12.3,fish,LLRTP,batch_1,2018-10-22T21:56:18Z,2018-10-30T23:30:00Z,"NA"
18_19,9295B,3DD.00776F3077,9295,11W,120,17.399999999999999,fish,LLRTP,batch_1,2018-10-22T21:46:54Z,2018-10-30T23:00:00Z,"NA"
18_19,9300B,3DD.00777030A3,9300,11W,111,13.7,fish,LLRTP,batch_1,2018-10-22T21:49:29Z,2018-10-30T23:30:00Z,"NA"
18_19,9305B,3DD.00776E2CFC,9305,11W,111,13.4,fish,LLRTP,batch_1,2018-10-22T21:38:39Z,2018-10-30T23:30:00Z,"NA"
18_19,9310B,3DD.00776EBD21,9310,11W,115,17.5,fish,LLRTP,batch_1,2018-10-22T21:50:54Z,2018-10-24T00:00:00Z,"NA"
18_19,9315B,3DD.00776F6054,9315,11W,118,16.899999999999999,fish,LLRTP,batch_1,2018-10-22T21:44:06Z,2018-10-31T22:45:00Z,"NA"
18_19,9320B,3DD.00776FEDF1,9320,11W,115,15.3,fish,LLRTP,batch_2,2018-10-22T11:53:02Z,2018-10-31T22:45:00Z,"NA"
18_19,9325B,3DD.00776F9974,9325,11W,108,12.9,fish,LLRTP,batch_2,2018-10-22T11:52:33Z,2018-10-30T23:30:00Z,"NA"
18_19,9330B,3DD.007770065D,9330,11W,118,15.5,fish,LLRTP,batch_2,2018-10-22T11:48:13Z,2018-10-24T00:00:00Z,"NA"
18_19,9335B,3DD.00776E9CBF,9335,11W,116,17.100000000000001,fish,LLRTP,batch_2,2018-10-22T11:47:16Z,2018-10-24T00:00:00Z,"NA"
18_19,9340B,3DD.00776F87AC,9340,11W,110,13.6,fish,LLRTP,batch_2,2018-10-22T11:57:58Z,2018-10-31T22:45:00Z,"NA"
18_19,9345B,3DD.00776FA92F,9345,11W,109,13.3,fish,LLRTP,batch_2,2018-10-22T11:53:16Z,2018-10-31T22:45:00Z,"NA"
18_19,9350B,3DD.00776FA904,9350,11W,112,14.4,fish,LLRTP,batch_2,2018-10-22T12:02:41Z,2018-10-31T22:45:00Z,"NA"
18_19,9355B,3DD.00776FE09E,9355,11W,111,15.9,fish,LLRTP,batch_2,2018-10-22T11:56:45Z,2018-10-31T22:45:00Z,"NA"
18_19,9360B,"NA",9360,"NA","NA","NA",test,"NA",batch_2,2018-10-21T21:34:06Z,2018-10-31T22:45:00Z,"NA"
18_19,9365B,3DD.0077707E56,9365,11W,116,14.6,fish,LLRTP,batch_2,2018-10-22T11:46:50Z,2018-10-24T00:00:00Z,"NA"
18_19,9370B,3DD.007770F3B2,9370,11W,117,16.399999999999999,fish,LLRTP,batch_3,2018-10-21T22:04:39Z,2018-10-23T00:00:00Z,"NA"
18_19,9375B,3DD.0077703DB4,9375,11W,107,12.4,fish,LLRTP,batch_3,2018-10-21T22:22:24Z,2018-10-31T22:45:00Z,"NA"
18_19,9380B,3DD.00776F4DAD,9380,11W,132,19.5,fish,LLRTP,batch_3,2018-10-21T22:17:14Z,2018-10-23T00:00:00Z,"NA"
18_19,9385B,3DD.00776F70A7,9385,11W,109,13.4,fish,LLRTP,batch_3,2018-10-21T22:21:42Z,2018-10-23T00:00:00Z,"NA"
18_19,9390B,"NA",9390,"NA","NA","NA",test,"NA",batch_3,2018-10-21T21:22:16Z,NA,"NA"
18_19,9395B,3DD.00776FD50E,9395,11W,114,16.600000000000001,fish,LLRTP,batch_3,2018-10-21T22:17:46Z,2018-10-23T00:00:00Z,"NA"
18_19,9400B,"NA",9400,"NA","NA","NA",test,"NA",batch_3,2018-10-21T21:39:05Z,NA,"NA"
18_19,9405B,3DD.00776F548A,9405,11W,114,15.8,fish,LLRTP,batch_3,2018-10-21T21:54:00Z,2018-10-23T00:00:00Z,"NA"
18_19,9410B,3DD.00776F19EF,9410,11W,110,14.7,fish,LLRTP,batch_3,2018-10-21T22:12:56Z,2018-10-23T00:00:00Z,"NA"
18_19,9415B,3DD.00776EEA94,9415,11W,114,16.5,fish,LLRTP,batch_3,2018-10-21T22:18:40Z,2018-10-23T00:00:00Z,"NA"
19_20,4280C,3DD.00776FA5C7,4280,11W,107,13.6,fish,LLRTP,batch_1,2019-10-21T07:15:00Z,2019-10-23T01:00:00Z,NA
19_20,7240C,3DD.00777065A7,7240,11W,126,22.4,fish,LEMTRP,batch_1,2019-10-22T02:11:00Z,2019-10-25T01:30:00Z,NA
19_20,1170C,3DD.00776F4640,1170,11W,111,12.7,fish,LLRTP,batch_1,2019-10-22T02:15:00Z,2019-10-23T01:00:00Z,NA
19_20,1180C,3DD.00776F6235,1180,11W,120,17.8,fish,LLRTP,batch_1,2019-10-22T02:16:00Z,2019-10-23T01:00:00Z,NA
19_20,7270C,"NA",7270,"NA","NA","NA",test,"NA",batch_1,2019-10-22T04:22:00Z,NA,NA
19_20,9350C,"NA",9350,"NA","NA","NA",test,"NA",batch_1,2019-10-22T04:23:00Z,NA,NA
19_20,1420C,3DD.00776ECBD8,1420,11W,114,15.8,fish,LEMTRP,batch_1,2019-10-22T04:27:00Z,2019-10-25T01:30:00Z,This was supposed to be a Batch 2 came on early as Batch 1
19_20,6240C,"NA",6240,"NA","NA","NA",test,"NA",batch_1,2019-10-22T04:30:00Z,NA,NA
19_20,8330C,"NA",8330,"NA","NA","NA",test,"NA",batch_1,2019-10-22T04:30:00Z,NA,NA
19_20,3180C,"NA",3180,"NA","NA","NA",test,"NA",batch_1,2019-10-22T04:32:00Z,NA,NA
19_20,8180C,"NA",8180,"NA","NA","NA",test,"NA",batch_1,2019-10-22T04:38:00Z,NA,NA
19_20,2280C,"NA",2280,"NA","NA","NA",test,"NA",batch_1,2019-10-22T04:40:00Z,NA,NA
19_20,1190C,3DD.00776F6873,1190,11W,108,13.6,fish,LLRTP,batch_1,2019-10-22T04:46:00Z,2019-10-23T01:00:00Z,NA
19_20,1200C,3DD.00776F46B2,1200,11W,123,18.8,fish,LLRTP,batch_1,2019-10-22T04:47:00Z,2019-10-23T01:00:00Z,NA
19_20,1210C,3DD.00776F8BE1,1210,11W,113,15.8,fish,LLRTP,batch_1,2019-10-22T04:47:00Z,2019-10-23T01:00:00Z,NA
19_20,1230C,3DD.00776F8247,1230,11W,107,13,fish,LLRTP,batch_1,2019-10-22T04:48:00Z,2019-10-23T01:00:00Z,NA
19_20,1260C,3DD.00776F9B81,1260,11W,114,16.7,fish,LLRTP,batch_1,2019-10-22T04:51:00Z,2019-10-23T01:00:00Z,NA
19_20,1270C,3DD.0077706586,1270,11W,122,18.600000000000001,fish,LLRTP,batch_1,2019-10-22T05:04:00Z,2019-10-23T01:00:00Z,NA
19_20,1280C,3DD.00776E3A83,1280,11W,107,14.7,fish,LLRTP,batch_1,2019-10-22T05:04:00Z,2019-10-23T01:00:00Z,NA
19_20,1290C,3DD.00776F8A12,1290,11W,115,16.7,fish,LLRTP,batch_1,2019-10-22T05:05:00Z,2019-10-23T01:00:00Z,NA
19_20,1300C,3DD.00776F2D1A,1300,11W,116,17.5,fish,LLRTP,batch_1,2019-10-22T05:06:00Z,2019-10-23T01:00:00Z,NA
19_20,1310C,3DD.00776F8A39,1310,11W,115,16.600000000000001,fish,LLRTP,batch_1,2019-10-22T05:06:00Z,2019-10-23T01:00:00Z,NA
19_20,1320C,3DD.00776EA142,1320,11W,125,22.6,fish,LLRTP,batch_1,2019-10-22T05:06:00Z,2019-10-23T01:00:00Z,NA
19_20,1330C,3DD.007770C838,1330,11W,115,13.8,fish,LLRTP,batch_1,2019-10-22T05:07:00Z,2019-10-23T01:00:00Z,NA
19_20,1350C,3DD.00776F6287,1350,11W,113,15.8,fish,LLRTP,batch_1,2019-10-22T05:07:00Z,2019-10-23T01:00:00Z,NA
19_20,1360C,3DD.00776F441C,1360,11W,107,13.3,fish,LLRTP,batch_1,2019-10-22T05:07:00Z,2019-10-23T01:00:00Z,NA
19_20,1380C,3DD.007770CF65,1380,11W,115,14,fish,LLRTP,batch_1,2019-10-22T05:08:00Z,2019-10-23T01:00:00Z,NA
19_20,2170C,3DD.00776F05E9,2170,11W,112,16.7,fish,LLRTP,batch_1,2019-10-22T05:08:00Z,2019-10-23T01:00:00Z,NA
19_20,2190C,3DD.00776F4738,2190,11W,109,13.2,fish,LLRTP,batch_1,2019-10-22T05:11:00Z,2019-10-23T01:00:00Z,NA
19_20,2210C,3DD.00776F2E83,2210,11W,114,16.5,fish,LLRTP,batch_1,2019-10-22T05:11:00Z,2019-10-23T01:00:00Z,NA
19_20,2220C,3DD.00776F7B4D,2220,11W,116,14.9,fish,LLRTP,batch_1,2019-10-22T05:11:00Z,2019-10-23T01:00:00Z,NA
19_20,2230C,3DD.00776EDCFA,2230,11W,109,14.1,fish,LLRTP,batch_1,2019-10-22T05:12:00Z,2019-10-23T01:00:00Z,NA
19_20,2240C,3DD.0077704B8F,2240,11W,111,15.8,fish,LLRTP,batch_1,2019-10-22T05:12:00Z,2019-10-23T01:00:00Z,NA
19_20,2250C,3DD.00776F603D,2250,11W,111,15.3,fish,LLRTP,batch_1,2019-10-22T05:12:00Z,2019-10-23T01:00:00Z,NA
19_20,2260C,3DD.00776F6E08,2260,11W,114,16.3,fish,LLRTP,batch_1,2019-10-22T05:12:00Z,2019-10-23T01:00:00Z,NA
19_20,2270C,3DD.007770241F,2270,11W,119,18.7,fish,LLRTP,batch_1,2019-10-22T05:13:00Z,2019-10-23T01:00:00Z,NA
19_20,2290C,3DD.00776F64A6,2290,11W,114,16.5,fish,LLRTP,batch_1,2019-10-22T05:13:00Z,2019-10-23T01:00:00Z,NA
19_20,2300C,3DD.0077708AF6,2300,11W,115,15.8,fish,LLRTP,batch_1,2019-10-22T05:13:00Z,2019-10-23T01:00:00Z,NA
19_20,2420C,3DD.00777076DE,2420,11W,119,17.5,fish,LEMTRP,batch_2,2019-10-22T05:13:00Z,2019-10-25T01:30:00Z,NA
19_20,2310C,3DD.00776F975E,2310,11W,121,17.600000000000001,fish,LLRTP,batch_1,2019-10-22T05:14:00Z,2019-10-23T01:00:00Z,NA
19_20,2320C,3DD.007770DCB6,2320,11W,116,15,fish,LLRTP,batch_1,2019-10-22T05:14:00Z,2019-10-23T01:00:00Z,NA
19_20,2330C,3DD.00776E848B,2330,11W,119,20.100000000000001,fish,LLRTP,batch_1,2019-10-22T05:14:00Z,2019-10-23T01:00:00Z,NA
19_20,2340C,3DD.00776FA490,2340,11W,124,18.600000000000001,fish,LLRTP,batch_1,2019-10-22T05:15:00Z,2019-10-23T01:00:00Z,NA
19_20,2350C,3DD.00776EE44E,2350,11W,120,18.100000000000001,fish,LLRTP,batch_1,2019-10-22T05:15:00Z,2019-10-23T01:00:00Z,NA
19_20,2360C,3DD.007770075C,2360,11W,115,16.600000000000001,fish,LLRTP,batch_1,2019-10-22T05:15:00Z,2019-10-23T01:00:00Z,NA
19_20,2370C,3DD.007770B892,2370,11W,108,13.1,fish,LLRTP,batch_1,2019-10-22T05:16:00Z,2019-10-23T01:00:00Z,NA
19_20,2380C,3DD.007770EDA5,2380,11W,114,14.7,fish,LLRTP,batch_1,2019-10-22T05:16:00Z,2019-10-23T01:00:00Z,NA
19_20,3170C,3DD.0077705431,3170,11W,113,13.8,fish,LLRTP,batch_1,2019-10-22T05:17:00Z,2019-10-23T01:00:00Z,NA
19_20,3190C,3DD.007770F5F0,3190,11W,115,15.8,fish,LLRTP,batch_1,2019-10-22T05:17:00Z,2019-10-23T01:00:00Z,NA
19_20,3200C,3DD.00776F4711,3200,11W,116,17.8,fish,LLRTP,batch_1,2019-10-22T05:18:00Z,2019-10-23T01:00:00Z,NA
19_20,3210C,3DD.00776E93AF,3210,11W,116,16.600000000000001,fish,LLRTP,batch_1,2019-10-22T05:18:00Z,2019-10-23T01:00:00Z,NA
19_20,3220C,3DD.007770A6C2,3220,11W,113,15.8,fish,LLRTP,batch_1,2019-10-22T05:18:00Z,2019-10-23T01:00:00Z,NA
19_20,3230C,3DD.00777009B9,3230,11W,121,19.7,fish,LLRTP,batch_1,2019-10-22T05:18:00Z,2019-10-23T01:00:00Z,NA
19_20,3240C,3DD.007770255F,3240,11W,119,17.899999999999999,fish,LLRTP,batch_1,2019-10-22T05:19:00Z,2019-10-23T01:00:00Z,NA
19_20,3390C,3DD.00776FB567,3390,11W,109,13.8,fish,LEMTRP,batch_2,2019-10-22T05:19:00Z,2019-10-25T01:30:00Z,NA
19_20,3250C,3DD.00776E9176,3250,11W,115,15.7,fish,LLRTP,batch_1,2019-10-22T05:19:00Z,2019-10-23T01:00:00Z,NA
19_20,3260C,3DD.00776FCA4C,3260,11W,109,12.7,fish,LLRTP,batch_1,2019-10-22T05:19:00Z,2019-10-23T01:00:00Z,NA
19_20,3270C,3DD.00776F6232,3270,11W,114,16.3,fish,LLRTP,batch_1,2019-10-22T05:20:00Z,2019-10-23T01:00:00Z,NA
19_20,3280C,3DD.007770E169,3280,11W,113,13.6,fish,LLRTP,batch_1,2019-10-22T05:20:00Z,2019-10-23T01:00:00Z,NA
19_20,3290C,3DD.00776FE087,3290,11W,109,13.4,fish,LLRTP,batch_1,2019-10-22T05:24:00Z,2019-10-23T01:00:00Z,NA
19_20,3300C,3DD.00776EA76A,3300,11W,114,15.9,fish,LLRTP,batch_1,2019-10-22T05:25:00Z,2019-10-23T01:00:00Z,NA
19_20,3310C,3DD.00776F63C9,3310,11W,107,13.3,fish,LLRTP,batch_1,2019-10-22T07:07:00Z,2019-10-23T01:00:00Z,NA
19_20,4180C,3DD.007770FCA0,4180,11W,109,12.9,fish,LLRTP,batch_1,2019-10-22T15:17:00Z,2019-10-23T01:00:00Z,NA
19_20,4240C,3DD.00777090AA,4240,11W,106,13.6,fish,LEMTRP,batch_1,2019-10-22T15:21:00Z,2019-10-23T01:40:00Z,NA
19_20,4250C,3DD.00776F8A2F,4250,11W,115,14.6,fish,LEMTRP,batch_1,2019-10-22T15:22:00Z,2019-10-23T01:40:00Z,NA
19_20,3340C,3DD.00777025EB,3340,11W,119,18.600000000000001,fish,LEMTRP,batch_1,2019-10-22T15:31:00Z,2019-10-23T01:40:00Z,NA
19_20,3360C,3DD.00776EC06C,3360,11W,112,17,fish,LLRTP,batch_1,2019-10-22T15:35:00Z,2019-10-24T01:00:00Z,NA
19_20,4230C,3DD.00776FFC30,4230,11W,124,22,fish,LLRTP,batch_1,2019-10-22T16:14:00Z,2019-10-23T01:00:00Z,NA
19_20,4260C,3DD.00776FDE02,4260,11W,109,14.7,fish,LLRTP,batch_1,2019-10-22T16:14:00Z,2019-10-23T01:00:00Z,NA
19_20,4210C,3DD.00776F7D64,4210,11W,121,18.8,fish,LLRTP,batch_1,2019-10-22T16:15:00Z,2019-10-23T01:00:00Z,NA
19_20,4270C,3DD.00776FAF3C,4270,11W,109,13,fish,LLRTP,batch_1,2019-10-22T16:15:00Z,2019-10-23T01:00:00Z,NA
19_20,4200C,3DD.00776F9929,4200,11W,111,15.3,fish,LEMTRP,batch_1,2019-10-22T16:44:00Z,2019-10-23T01:40:00Z,NA
19_20,3350C,3DD.00776F91A4,3350,11W,116,14.6,fish,LLRTP,batch_1,2019-10-22T16:45:00Z,2019-10-23T01:00:00Z,NA
19_20,3320C,3DD.007770074D,3320,11W,109,15,fish,LEMTRP,batch_1,2019-10-22T16:46:00Z,2019-10-25T01:30:00Z,NA
19_20,3330C,3DD.007770B3EE,3330,11W,114,18,fish,LEMTRP,batch_1,2019-10-22T16:47:00Z,2019-10-23T01:40:00Z,NA
19_20,3320C,3DD.00776F227E,3320,11W,118,19.5,fish,LEMTRP,batch_1,2019-10-22T16:47:00Z,2019-10-23T01:40:00Z,NA
19_20,4190C,3DD.00776FC9F7,4190,11W,113,15.6,fish,LEMTRP,batch_1,2019-10-22T16:48:00Z,2019-10-23T01:40:00Z,PA
19_20,4170C,3DD.00776F5732,4170,11W,107,15.2,fish,LEMTRP,batch_1,2019-10-22T16:49:00Z,2019-10-23T01:40:00Z,NA
19_20,8220C,"NA",8220,"NA","NA","NA",test,"NA",batch_1,2019-10-22T16:51:00Z,NA,NA
19_20,5340C,3DD.00776FA90A,5340,11W,107,13.3,fish,LEMTRP,batch_1,2019-10-22T16:52:00Z,2019-10-25T01:30:00Z,NA
19_20,6220C,3DD.007770DAA0,6220,11W,134,28.2,fish,LEMTRP,batch_1,2019-10-22T16:54:00Z,2019-10-26T00:40:00Z,NA
19_20,6340C,3DD.00776EB6EE,6340,11W,107,13.2,fish,LEMTRP,batch_1,2019-10-22T16:55:00Z,2019-10-25T01:30:00Z,NA
19_20,6180C,3DD.00777070F1,6180,11W,100,13.2,fish,LEMTRP,batch_1,2019-10-22T16:56:00Z,2019-10-25T01:30:00Z,NA
19_20,5350C,3DD.00776F2A4E,5350,11W,112,14.4,fish,LEMTRP,batch_1,2019-10-22T16:57:00Z,2019-10-25T01:30:00Z,NA
19_20,4220C,3DD.00776FDEC8,4220,11W,127,22.7,fish,LLRTP,batch_1,2019-10-22T17:00:00Z,2019-10-23T01:00:00Z,NA
19_20,9230C,3DD.00776FD370,9230,11W,105,11.5,fish,LEMTRP,batch_1,2019-10-22T17:11:00Z,2019-10-26T00:40:00Z,NA
19_20,6230C,3DD.00776F549A,6230,11W,113,15.9,fish,LEMTRP,batch_1,2019-10-22T17:28:00Z,2019-10-25T01:30:00Z,NA
