"Tag Code","Mark Rear Type Name","Event Type Name","Event Site Code Value","Event Date Time Value","Event Release Date Time Value","Antenna ID","Antenna Group Configuration Value","CTH Count"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:16:27 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:16:28 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:16:29 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:16:30 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:16:31 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:16:32 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:16:33 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:16:34 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:16:35 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:16:36 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:16:37 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:16:38 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:16:39 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:16:40 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:16:41 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:16:42 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:16:43 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:16:44 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:16:45 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:16:46 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:16:47 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:16:48 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:16:49 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:16:50 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:16:51 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:16:52 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:16:53 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:16:54 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:16:55 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:16:57 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:16:59 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:00 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:01 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:04 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:06 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:07 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:08 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:09 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:10 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:11 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:12 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:13 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:14 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:15 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:17 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:18 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:19 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:20 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:21 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:22 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:23 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:24 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:25 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:26 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:27 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:28 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:29 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:30 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:31 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:34 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:35 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:36 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:37 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:38 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:39 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:40 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:41 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:44 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:45 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:46 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:47 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:48 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:49 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:50 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:51 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:53 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:54 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:55 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:56 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:57 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:58 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:17:59 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:00 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:01 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:02 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:03 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:04 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:05 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:06 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:07 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:08 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:09 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:10 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:11 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:12 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:13 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:14 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:15 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:16 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:17 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:18 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:20 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:21 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:22 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:23 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:25 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:26 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:27 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:28 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:29 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:30 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:31 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:32 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:33 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:36 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:37 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:38 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:39 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:40 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:41 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:42 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:43 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:44 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:45 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:46 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:47 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:48 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:49 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:50 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:51 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:18:52 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:09 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:10 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:11 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:12 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:13 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:14 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:15 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:16 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:17 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:18 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:19 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:20 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:21 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:23 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:24 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:25 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:26 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:28 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:29 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:30 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:31 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:32 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:33 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:34 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:35 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:36 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:37 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:38 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:39 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:40 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:41 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:42 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:43 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:44 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:45 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:46 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:47 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:48 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:50 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:51 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:52 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:53 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:54 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:55 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:56 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:57 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:58 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:30:59 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:00 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:01 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:02 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:03 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:04 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:05 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:08 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:14 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:16 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:17 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:18 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:19 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:20 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:21 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:22 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:23 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:24 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:25 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:26 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:27 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:28 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:29 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:30 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:31 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:32 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:33 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:34 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:35 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:36 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:37 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:38 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:39 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:40 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:41 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:42 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:43 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:44 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:45 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:46 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:47 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:48 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:49 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:50 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:51 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:52 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:53 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:54 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:55 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:56 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:57 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:58 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:31:59 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:00 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:01 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:02 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:03 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:04 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:06 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:07 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:08 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:09 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:10 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:11 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:12 PM","","01","120","1"
"3DD.0077BBE672","Wild Fish or Natural Production","Observation","LLR","11/17/2018 9:32:13 PM","","01","120","1"
